1186	539
1186	1602
1186	291
1186	614
1186	555
1186	669
1186	202
1186	1837
1186	1468
1186	1503
1186	272
1186	806
1186	781
1186	1726
1186	1120
1186	1303
1186	227
1186	576
1186	443
1186	52
1186	800
1186	1161
1186	1946
1186	1352
1186	1025
1186	314
1186	1169
1186	799
1186	609
1186	1388
1186	376
1186	169
1186	1633
1186	1910
1186	902
111	1732
1178	556
1178	42
1178	630
1178	1604
1178	1165
1178	1501
1476	469
1476	352
1476	1372
1476	1585
1476	487
1476	1451
1476	575
1476	1979
235	895
235	244
956	132
956	1690
956	764
956	759
956	815
956	1223
956	1963
956	1215
631	70
2077	1736
2077	662
293	1348
293	1198
293	92
536	1374
536	955
536	1969
646	1323
1348	2008
1348	1006
1348	862
1348	949
1348	548
1348	995
1348	1926
1348	254
1348	1858
1348	1962
1348	131
1348	2084
1348	25
1348	1215
758	1312
758	739
758	558
758	771
758	876
758	586
758	1202
758	1829
758	956
758	1348
758	1684
758	2090
758	1006
758	426
758	1486
758	1663
758	1956
758	478
758	934
758	88
758	793
758	824
758	1544
758	87
758	97
758	1670
758	1228
758	542
758	439
758	1862
758	2107
758	926
758	953
758	1240
758	933
758	740
758	1863
758	499
758	184
758	684
758	1803
758	297
758	1165
758	480
758	1124
758	909
758	772
758	1018
758	1652
758	1116
758	357
758	448
758	587
758	1514
758	844
758	1244
758	1041
758	879
758	1671
758	2048
758	1827
758	1667
758	1164
758	25
758	1174
758	780
758	50
758	1388
758	1425
758	1669
758	373
1992	2071
1992	1105
1992	1817
1992	1165
1684	1068
1197	236
385	1848
385	418
1267	1269
975	1024
975	1334
975	602
975	299
975	1239
975	1811
975	447
975	1516
1048	1006
1048	1627
1048	1363
2117	55
757	961
757	956
757	1006
757	463
757	34
757	651
757	1266
757	567
757	503
1621	836
1621	1484
46	1240
94	102
809	1661
1899	2082
1899	282
1899	326
1899	1744
2074	1690
2074	1954
617	2075
1304	765
859	2035
859	2124
1252	65
1322	685
1493	1294
1535	237
1573	1286
1374	494
1374	132
1374	559
1374	1829
1374	505
1374	404
1374	1807
1374	536
1374	1700
1374	1684
1374	635
1374	1006
1374	1295
1374	1617
1374	556
1374	778
1374	1071
1374	12
1374	1644
1374	793
1374	765
1374	1690
1374	827
1374	1240
1374	1679
1374	933
1374	1833
1374	925
1374	917
1374	248
1374	91
1374	1709
1374	172
1374	2024
1374	1727
1374	418
1374	139
1374	1788
1374	675
1374	1736
1374	1278
1374	1215
1374	901
1374	506
1374	1954
949	763
685	1052
685	73
685	793
685	933
685	665
756	1046
756	254
1789	2120
1290	1179
1290	665
2030	1121
2030	1274
729	1710
729	1139
729	42
729	325
729	64
729	408
729	1319
729	1613
729	435
729	1975
729	1420
729	1589
729	873
729	1964
729	2113
1210	1533
1210	156
1210	1351
1447	342
1447	984
1447	1578
1447	1140
1447	101
1447	1993
1447	1519
1447	584
1447	1213
1447	337
1447	767
1447	1568
1447	254
1447	1603
1447	557
1447	1431
1447	25
1447	604
1447	209
1447	1674
1447	117
849	1600
1459	1184
1459	201
1459	1230
1459	1595
1459	43
1459	27
1459	1239
1459	329
1459	1070
1459	2007
2019	932
728	113
489	1240
489	1029
489	172
489	228
1617	1240
1038	1799
1038	1328
1038	1246
1038	1494
1038	755
1038	343
556	1007
522	720
522	1739
522	526
522	279
522	1310
522	1749
522	730
522	1588
522	1540
522	243
522	698
522	2016
522	1982
522	525
522	1791
2027	1579
2027	30
2027	666
473	253
615	941
615	1544
615	837
615	622
615	1859
478	956
478	68
478	1519
478	551
478	1951
478	228
478	1531
1284	1654
130	1294
130	865
1275	2134
1275	996
1275	818
1275	1187
1275	657
1275	881
1275	672
1275	353
1275	1646
1275	1584
1275	1853
1275	1431
1275	386
1275	1716
1275	1309
1275	724
1275	366
1275	706
1275	2051
1275	797
1275	2099
1275	613
1275	1895
1275	779
1275	468
1275	1548
1275	589
836	526
836	1372
1660	1431
1748	1690
451	1397
307	1553
492	1829
492	7
492	673
492	1240
492	390
492	1258
492	2106
492	766
492	654
492	339
492	1736
492	1340
492	1944
492	577
492	1446
1269	1661
1269	1690
1269	1932
1269	1068
1753	1690
889	564
889	1397
889	96
889	1705
889	53
889	1103
889	641
82	1990
82	956
82	635
82	1461
82	561
82	1724
82	933
82	146
82	620
82	675
82	1667
82	25
82	1937
793	1909
115	654
115	1958
1820	1199
1045	924
1045	288
1045	240
1045	1921
1045	222
1045	441
1045	135
1045	1873
1045	1704
1045	1970
1045	456
1045	302
1045	1386
1045	74
1045	692
1045	1575
1045	857
1045	908
1045	2119
1045	341
1045	1806
1045	215
1045	1466
1045	200
1045	1342
1045	221
1045	919
1045	269
1045	63
1045	1922
1045	1196
101	876
101	364
101	1027
101	1178
101	956
101	1636
101	1608
101	984
101	1565
101	1374
101	778
101	102
101	1269
101	87
101	1231
101	550
101	630
101	1890
101	1999
101	953
101	38
101	1404
101	946
101	1240
101	1560
101	69
101	933
101	1116
101	942
101	316
101	8
101	897
101	254
101	1353
101	1367
101	1373
101	766
101	172
101	14
101	1962
101	251
101	1642
101	418
101	309
101	789
101	1945
101	1736
101	25
101	1323
101	301
101	1619
101	893
101	202
101	1203
101	209
101	2131
101	228
101	452
101	1096
101	2099
101	2078
101	1037
1690	1718
1690	494
1690	361
1690	132
1690	1980
1690	1732
1690	1706
1690	1109
1690	956
1690	758
1690	2135
1690	488
1690	1374
1690	1151
1690	783
1690	2063
1690	478
1690	2070
1690	1071
1690	307
1690	1269
1690	561
1690	793
1690	1204
1690	721
1690	59
1690	502
1690	953
1690	1068
1690	750
1690	933
1690	925
1690	759
1690	1165
1690	480
1690	1428
1690	2002
1690	2037
1690	29
1690	666
1690	140
1690	1884
1690	1339
1690	237
1690	1888
1690	939
1690	749
1690	1324
1690	1749
1690	70
1690	1962
1690	1320
1690	1866
1690	1510
1690	455
1690	508
1690	418
1690	789
1690	1483
1690	223
1690	1681
1690	1158
1690	1667
1690	25
1690	1593
1690	34
1690	1198
1690	1635
1690	1793
1690	326
1690	687
1690	832
1690	1313
1690	780
1690	384
1690	199
1690	1894
1690	1106
1690	1954
1690	982
1690	1972
1690	461
1690	900
1690	935
1525	234
2054	580
430	492
430	675
1349	364
1677	1071
75	558
75	732
75	1165
75	519
75	116
592	1181
592	1094
592	914
1668	465
856	57
1088	1420
1088	1012
1088	1462
1088	1220
1088	1356
1450	1688
1450	1324
1450	380
1450	2079
1450	1283
721	925
721	157
721	1994
721	811
107	1219
107	25
1590	883
1590	1312
1590	1348
1590	1942
1590	1795
1590	1419
1590	1627
1590	2049
1590	1823
1590	2112
1590	601
1590	1107
1590	328
1590	1117
1590	1060
1590	2102
1590	1145
1590	1065
1590	68
1590	1798
1590	101
1590	776
1590	1810
1590	87
1590	2087
1590	1778
1590	1818
1590	125
1590	1132
1590	583
1590	122
1590	1219
1590	545
1590	673
1590	563
1590	303
1590	1148
1590	261
1590	1243
1590	2139
1590	396
1590	2003
1590	981
1590	1458
1590	1165
1590	1058
1590	681
1590	596
1590	1011
1590	1039
1590	1003
1590	1232
1590	649
1590	1615
1590	22
1590	1414
1590	1130
1590	436
1590	531
1590	787
1590	1902
1590	1592
1590	1149
1590	254
1590	372
1590	1250
1590	61
1590	1641
1590	719
1590	1629
1590	1907
1590	1576
1590	1291
1590	608
1590	1399
1590	2125
1590	2095
1590	377
1590	579
1590	568
1590	356
1590	1420
1590	2091
1590	2026
1590	432
1590	1287
1590	1911
1590	1167
1590	1957
1590	1822
1590	230
1590	1594
1590	618
1590	285
1590	695
1590	921
1590	1407
1590	1581
1590	479
1590	318
1590	1034
1590	1268
1590	1300
1590	1176
1590	1233
1590	699
1590	1847
1590	807
1590	80
1590	1173
1590	284
1590	15
1590	2097
1590	598
1590	1123
1590	512
1590	985
1590	186
1590	2085
1590	747
1590	1505
1590	458
1590	1639
1590	1020
1590	599
1590	867
1590	2083
1590	826
1590	1429
1590	1982
1590	1205
1590	1897
1590	1238
1590	212
1590	1730
1590	300
1590	1954
1590	1693
1590	1192
1590	792
1590	1490
1590	1760
1590	886
1040	684
1040	789
647	47
647	214
647	223
548	25
498	119
1216	25
190	1754
190	711
190	863
190	1701
190	1597
190	1826
190	1097
190	884
190	1438
190	1265
190	1254
190	2136
190	1248
190	1941
190	547
190	133
190	60
190	1445
190	1021
190	1453
190	1359
190	1090
190	264
190	389
190	1162
190	369
190	1082
190	964
190	928
190	1026
190	1738
190	1920
190	1398
190	636
190	1079
190	49
190	784
1242	426
1242	199
491	543
491	866
491	404
491	689
491	337
491	534
491	829
491	1707
491	722
491	2052
491	1949
491	394
1391	1561
1391	421
1391	148
1391	1403
1391	1630
1391	929
1391	1261
1391	526
1391	2055
1391	1226
1391	1987
1391	971
1391	1201
1391	1595
1391	943
1391	927
1391	1008
1391	713
1391	329
1391	1385
1391	1036
1391	1781
1391	896
1391	1793
1391	1851
1391	1357
1391	445
1391	1529
56	2040
56	504
393	1982
999	1617
999	1519
1818	149
327	1279
327	534
327	627
327	150
327	2067
327	1735
327	192
2057	2042
2057	1102
2057	1601
2057	322
2057	1317
2057	166
2057	1534
2057	1813
630	1519
1001	340
1001	1382
1001	2075
1001	1212
1001	1272
1001	765
1001	1240
1001	1987
1001	925
1001	1409
1001	29
1001	1801
1001	1004
871	1374
871	120
871	1962
871	557
871	211
871	1089
31	854
1783	1353
1783	557
1355	180
258	500
258	1838
258	874
258	1173
258	1288
258	1163
258	1524
258	1470
258	485
258	1776
258	2092
258	1536
258	1101
258	714
308	9
308	666
2116	1166
2116	123
2116	2096
1199	1071
1199	1737
1199	2031
1199	368
1199	669
1057	340
1057	102
1057	694
1057	172
1057	231
1057	819
1057	34
1057	1913
1057	745
1857	1351
1857	1056
1108	543
1108	323
1108	1417
1108	680
1108	737
1108	257
1108	313
1108	1
1108	163
1108	693
1108	1116
1108	8
1108	197
1108	467
1108	383
1108	1062
1108	208
1108	675
1108	256
1108	1943
1108	1431
1108	1725
1108	2069
1108	877
1108	1824
1108	1370
1108	1015
1108	2060
1442	869
1442	1351
1442	400
1442	1091
1890	364
1890	854
1890	630
2029	1314
2029	48
502	404
502	1655
502	864
502	1071
502	1269
502	82
502	397
502	1219
502	953
502	1068
502	1326
502	1947
502	237
502	172
502	1809
502	1378
502	1034
502	816
502	903
502	1667
502	1485
502	21
502	1790
502	669
502	605
502	1501
502	472
502	1819
502	1365
502	1923
822	621
822	987
822	340
822	1829
822	854
822	1247
822	196
822	1663
822	1031
822	253
822	498
822	1932
822	1240
822	1917
822	1401
822	172
822	1316
822	383
822	418
822	339
822	463
822	208
822	289
822	1344
822	202
822	39
822	1632
822	1273
2073	1154
2073	395
2073	323
2073	949
2073	23
2073	1542
2073	25
671	62
1440	237
691	307
691	134
691	944
1435	149
946	2069
1240	470
1240	1023
1240	849
1240	56
1240	1165
1240	242
1240	1903
1240	1381
1240	1945
1240	808
1240	1867
1240	1214
1240	1465
1240	1662
1240	753
1326	1122
1326	956
1326	1845
1326	1627
1326	1690
1326	953
1326	29
1326	890
1326	418
1326	219
1326	223
1326	25
1475	34
1526	1397
1526	486
663	1732
663	1013
663	1076
663	1885
431	1996
431	254
431	1436
431	1540
213	580
213	188
213	1618
213	1550
213	484
213	1892
643	1272
407	1241
518	805
518	406
1560	1033
750	1374
750	1071
750	1690
750	999
750	1068
750	1240
750	254
750	1034
751	1927
382	2003
382	802
382	1709
382	172
234	2031
57	2120
2055	1539
2055	1372
1519	1876
1519	956
1519	1348
1519	828
1519	532
1519	650
1519	1269
1519	765
1519	4
1519	1528
1519	1240
1519	2120
1519	894
1519	1762
1519	710
1519	820
1519	1165
1519	1792
1519	237
1519	717
1519	1337
1519	2021
1519	1788
1519	463
1519	208
1519	1448
1519	1945
1519	1463
1519	25
1519	326
1519	202
1519	145
1519	1885
1519	1894
1519	1521
1519	358
933	2075
933	630
933	1997
740	876
1833	701
1833	1950
1833	2110
1159	237
1494	793
1494	1387
1494	669
1455	1954
1987	25
2129	237
791	1822
995	1397
991	196
991	1962
121	1643
2098	1100
544	1406
544	634
541	1590
337	1901
337	1547
1376	654
1499	419
1499	25
1499	958
529	1023
1165	1165
409	1919
409	2107
409	1137
409	1830
409	581
409	1637
409	1253
1392	1495
1392	172
1392	1954
1157	933
1772	1559
476	256
345	923
345	813
345	925
345	759
345	1270
345	1543
345	817
1872	65
524	1931
58	842
58	913
58	1729
58	1884
58	569
58	1014
58	1656
58	1562
58	1659
58	392
1330	979
411	2008
411	1912
411	1323
411	1141
1187	936
1080	956
1981	1165
1981	1962
1595	1345
1595	527
748	673
748	1865
1488	1064
1488	933
1930	1846
493	1694
493	229
493	117
1114	2075
1114	1690
1114	1068
1926	128
1926	1706
1926	505
1926	1645
1926	478
1926	1071
1926	1690
1926	1993
1926	630
1926	1219
1926	1246
1926	1454
1926	1675
1926	1004
1926	1416
1926	1667
1765	1808
1765	398
1765	1240
1235	704
1235	1067
1235	1308
1235	216
1235	1297
1235	237
1235	1606
1235	1647
1235	2044
1235	1695
1235	741
1235	1832
1235	301
1235	930
1235	2069
1235	1043
1235	1028
1235	578
1235	1752
1235	250
1235	1396
1235	1567
1235	905
1235	945
1235	450
1235	1000
1235	1666
1235	1264
1235	770
1235	655
1235	495
1235	1825
1235	136
1235	1017
1428	533
1428	237
1224	2008
1224	1731
1224	270
1224	1143
1648	1450
1648	34
1577	1883
942	412
942	478
942	557
942	339
942	653
942	2069
942	2053
942	1521
942	228
942	1185
942	402
347	669
1019	25
1019	1497
1607	793
316	444
1966	18
1966	490
1966	1371
1966	54
1966	544
1966	1207
1966	628
1966	187
1966	77
1966	1380
1966	1848
1966	1329
1966	640
1966	766
1966	2118
1966	979
1966	168
1966	735
1966	916
1966	1383
1966	846
1966	1982
1966	1127
1966	1229
1966	1886
1966	1850
624	1852
624	1321
624	1770
1841	1262
2037	1092
537	1690
537	630
537	1894
1327	25
1775	254
769	1071
769	793
769	2047
769	765
769	248
769	1966
769	1792
769	1523
769	654
852	2079
852	1741
1794	1955
1794	544
1569	1240
1569	1574
1569	982
29	2065
29	294
29	1796
666	424
1424	478
1424	1751
1518	1663
1518	190
1518	710
1518	1962
477	1779
254	159
254	149
254	1348
254	1397
254	521
254	603
254	237
254	1736
254	158
1699	917
1699	345
1782	505
1782	237
1782	1888
1782	557
731	1186
752	25
138	1844
138	1667
2100	2071
1814	933
1353	340
1353	122
1353	1756
1353	953
1353	1821
1467	1437
1530	162
1983	595
103	1884
103	25
103	930
103	937
1437	1092
1437	140
1437	1530
1437	245
344	763
2041	2124
1559	526
1339	81
1339	404
1339	956
1339	536
1339	650
1339	1374
1339	949
1339	1507
1339	556
1339	427
1339	803
1339	1071
1339	793
1339	1690
1339	1397
1339	2107
1339	156
1339	1165
1339	917
1339	1488
1339	603
1339	17
1339	1285
1339	1523
1339	654
1339	83
1339	1002
1339	1112
1339	1278
1339	1667
1339	25
1339	2069
1339	1562
1339	638
1339	1954
1339	528
719	306
370	430
370	1626
319	179
319	640
319	172
319	418
319	675
1104	234
637	263
637	1889
637	2013
637	1489
1512	1690
1512	237
2080	1520
1338	979
1338	2110
1257	25
1257	259
878	557
2020	1068
1994	933
560	673
560	206
560	152
560	1894
918	1275
1689	1522
1689	1345
1689	2055
1689	1009
1689	206
1689	365
1689	1983
1689	962
1689	1658
1689	2086
1689	979
1689	484
1689	1078
1689	1982
1689	2045
1689	2122
5	75
5	1869
5	1150
5	1296
5	1206
5	1931
5	1360
755	417
755	1576
1925	1134
1925	1804
1925	1448
1925	437
1925	34
1925	301
829	846
850	1308
850	436
850	1377
2095	771
821	1269
821	689
821	232
821	1849
749	81
749	1732
749	404
749	1374
749	1690
749	1059
749	1945
749	1034
749	1667
749	25
749	604
749	528
749	195
749	840
1128	1732
172	917
144	652
144	1113
144	1662
1189	1510
1749	1833
1749	1610
1749	931
1749	466
1126	433
1126	825
1126	1444
1126	763
1126	254
1126	669
1422	2118
1422	1477
471	327
70	1628
70	226
70	1191
70	1464
70	1990
70	109
70	100
70	364
70	1732
70	505
70	404
70	111
70	956
70	1074
70	1307
70	1153
70	1861
70	1151
70	1182
70	312
70	374
70	177
70	957
70	1071
70	1092
70	1065
70	1269
70	561
70	793
70	2047
70	1690
70	1160
70	430
70	253
70	1242
70	1685
70	87
70	550
70	1318
70	1397
70	1571
70	2104
70	1111
70	2108
70	1063
70	953
70	1068
70	946
70	1240
70	1475
70	1418
70	1506
70	933
70	337
70	28
70	1623
70	1729
70	603
70	2032
70	1401
70	496
70	942
70	2031
70	357
70	1369
70	254
70	607
70	1339
70	237
70	562
70	1032
70	1888
70	416
70	1709
70	1916
70	2095
70	821
70	1657
70	1004
70	1181
70	153
70	1416
70	1702
70	1241
70	1962
70	768
70	1780
70	1042
70	890
70	1603
70	1727
70	418
70	1055
70	1649
70	1381
70	665
70	208
70	675
70	1945
70	1034
70	574
70	593
70	223
70	1736
70	1477
70	24
70	1667
70	1805
70	25
70	1733
70	523
70	1030
70	619
70	1893
70	2130
70	2072
70	1280
70	604
70	669
70	780
70	1497
70	1572
70	260
70	1773
70	217
70	1662
70	2015
70	1682
70	1894
70	460
70	117
70	228
70	446
70	2023
70	1954
70	155
70	796
70	1388
70	1035
70	1478
70	1237
70	442
70	503
70	2061
70	1511
70	413
70	338
70	1075
70	1940
207	1977
207	1269
207	2138
207	616
207	708
207	553
207	687
207	1562
1416	239
1416	2012
1416	690
1416	1469
1416	1374
1416	359
1416	262
1416	1092
1416	967
1416	1993
1416	1852
1416	1219
1416	1240
1416	998
1416	676
1416	906
1416	298
1416	1401
1416	950
1416	1217
1416	1935
1416	1994
1416	766
1416	330
1416	1816
1416	247
1416	1665
1416	2132
1416	275
1416	208
1416	675
1416	2017
1416	223
1416	1538
1416	127
1416	1622
1416	2094
1416	209
1416	227
1416	170
1416	2006
1416	1767
1416	415
1416	2036
1416	67
1416	335
1722	153
1541	1401
814	25
1785	1154
1785	1984
1785	630
1785	2121
1785	917
1785	1926
1785	812
1785	1709
1785	223
1785	158
1785	1558
1785	449
1194	418
1962	128
1962	364
1962	1348
1962	1989
1962	778
1962	1087
1962	1690
1962	1506
1962	710
1962	885
1962	86
1962	1339
1962	247
1962	938
1962	32
1962	1719
1962	34
1962	506
1350	171
1350	1295
1350	286
1350	1697
1292	1582
1292	1469
1292	744
1292	102
1292	1691
1292	810
1292	1930
1292	1586
1292	172
1292	1053
1292	453
1292	590
1292	687
1292	1554
1292	202
1292	1864
1292	117
1292	2062
19	979
1094	1094
768	2
768	898
1915	25
1093	1350
1093	989
189	95
189	1888
380	549
380	836
55	955
475	478
475	122
475	29
475	897
475	654
475	50
475	16
271	1057
1206	1966
1206	29
1206	5
324	656
324	1144
324	1609
324	1395
324	433
324	454
324	1153
324	521
324	953
324	84
324	1428
324	1591
324	1353
324	354
324	990
324	181
324	1878
324	287
324	1521
324	1745
324	1146
324	1390
1200	25
1510	1667
1513	237
557	478
557	1501
410	2014
410	778
410	793
410	1927
410	1063
410	1667
410	780
26	1500
26	1829
26	1136
26	956
26	825
26	1447
26	1663
26	105
26	1472
26	693
26	953
26	462
26	1218
26	337
26	823
26	95
26	1841
26	2031
26	29
26	1305
26	254
26	1650
26	237
26	1746
26	1066
26	1709
26	290
26	1975
26	768
26	648
26	838
26	255
26	687
26	273
26	1557
1914	1397
1520	1240
185	387
185	241
185	1298
185	1393
185	459
185	1443
1400	1883
1400	1590
513	179
513	70
1903	1397
1903	1240
1903	237
1903	418
1714	1023
1095	455
1550	1690
1550	827
1550	1068
1550	1240
1550	1354
1550	25
1550	1790
1550	1954
1550	1596
1904	1211
1904	1323
872	1749
872	931
872	707
406	669
350	149
350	570
350	1934
320	342
320	1071
320	1896
320	557
320	572
1556	25
1172	1372
1172	249
1172	1552
1172	734
1172	305
1172	104
931	333
931	1988
931	360
1788	209
1788	1022
546	1904
453	141
1069	1315
1069	453
789	1005
789	337
789	992
789	629
789	1388
252	202
675	953
675	172
675	1292
675	371
675	1736
675	515
89	257
89	79
938	891
938	1761
1509	102
2038	258
2013	1447
351	258
1034	1559
1034	1557
32	686
32	571
32	1269
32	1918
32	2066
32	694
32	337
32	321
32	1181
32	1099
32	1002
32	1961
32	223
32	1431
32	875
32	1323
32	1986
32	516
32	683
219	1234
678	234
678	1662
678	1521
816	1121
754	361
754	952
1671	405
1671	604
329	1070
1423	237
1973	1397
482	1023
1112	1690
1112	1084
1112	1416
1036	1457
1036	465
1036	1230
1036	329
1036	2110
40	281
632	1292
2018	431
223	611
223	238
246	1690
1736	1071
1431	253
434	2037
434	1530
434	245
434	176
434	423
434	1712
434	378
1997	1332
1070	979
1487	1240
2050	1560
2050	224
2050	851
2050	1379
2050	1787
2050	265
2050	517
2050	1985
2050	1786
2050	1129
2050	1430
1598	1442
1540	1833
1175	25
588	172
1667	1564
954	440
25	1071
1757	2028
1757	1953
1757	1240
301	1888
664	896
2079	988
1616	137
1616	1077
1616	1413
1616	478
1616	721
1616	2116
1616	942
1616	1036
1616	1456
703	1403
703	1008
703	931
703	1587
703	688
703	1898
703	1720
703	362
703	2056
2126	999
1251	956
535	59
535	122
535	1976
535	1667
535	25
535	911
1283	1190
1190	1502
743	101
440	1746
220	384
1554	25
604	339
604	1662
278	1894
1259	1013
167	1242
274	1098
274	1894
831	933
209	924
209	956
209	2075
209	130
209	1739
209	1763
209	72
209	1708
209	1488
209	1709
209	697
209	1416
209	1034
209	40
209	1954
209	1125
846	514
1497	111
1497	949
1497	1690
1497	1428
1497	997
1497	675
1497	134
1497	1736
1497	1887
1497	1016
1497	1563
1906	888
1906	1240
1155	420
1155	1044
1155	1306
1155	677
1155	1347
1155	118
1155	847
1155	1399
1155	1293
1155	1551
1155	1335
1155	1256
1155	1948
1155	626
1155	1236
1155	1049
1155	1168
1155	540
1155	1802
1155	642
1155	204
1155	795
1155	1570
1155	565
1155	76
1155	483
1155	1936
1155	702
1155	317
1155	1877
199	666
899	2115
899	709
899	728
899	793
899	1880
899	1905
899	733
331	956
1361	716
1361	1405
1361	1508
1361	1966
1361	1860
986	1782
267	1887
1364	793
1364	1945
1364	841
425	364
2053	1418
2053	1055
2053	1687
944	430
725	237
1521	1063
1521	25
1521	669
1255	202
501	2055
501	703
1325	1045
959	149
